"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000107225",7.04949291803034,-0.125073938270193,0.593649750285223,-0.210686416039255,0.833131975119927,0.898346142289859
"ENSMUSG00000034667",2344.38810088028,0.0182976996296895,0.086854168251754,0.210671519836009,0.833143599704305,0.898346142289859
"ENSMUSG00000033983",281.054012548373,-0.0231138550926726,0.109689943095004,-0.21071991142026,0.83310583638569,0.898346142289859
"ENSMUSG00000042814",156.756560917614,0.0299766380268952,0.142550423857814,0.210287961379864,0.833442930654497,0.898595192353438
"ENSMUSG00000131218",3.54620972633905,-0.211523205939324,1.00600800637762,-0.21025996274221,0.83346478187835,0.898595192353438
"ENSMUSG00000022366",12.8415708857824,-0.123522721555459,0.587438723620788,-0.210273372504461,0.833454316363212,0.898595192353438
"ENSMUSG00000059033",33.4449347631128,-0.0675824605804538,0.321714005618253,-0.210069998197863,0.833613040980375,0.898722613249306
"ENSMUSG00000141004",1.32736459420536,-0.25990384740248,1.23789797846351,-0.209955789511083,0.83370217876369,0.898786288245819
"ENSMUSG00000124135",5.39375191292865,-0.162017484414653,0.77249658269192,-0.20973229920328,0.833876615028706,0.898941912756317
"ENSMUSG00000040606",1648.61428915763,-0.0389944476458111,0.185968542181204,-0.209683031272116,0.833915070207685,0.898950939978589
"ENSMUSG00000131864",87.7803766057882,-0.0556664763934198,0.265572823699366,-0.209609084310657,0.833972788896165,0.89898073164423
"ENSMUSG00000087211",1.40885022160022,0.348364391389954,1.66254382189616,0.209536967869297,0.83402907964904,0.89900898197345
"ENSMUSG00000038429",2648.7641394527,0.0246233832724656,0.117588586218645,0.209402834614242,0.834133780115535,0.899044653644284
"ENSMUSG00000092544",1.82252242766065,-0.464354559884492,2.21817932029824,-0.209340406176926,0.83418251091717,0.899044653644284
"ENSMUSG00000118487",1.4469467748235,-0.244902927071346,1.16983315852628,-0.209348594101971,0.834176119496307,0.899044653644284
"ENSMUSG00000143005",2.60961296533898,-0.219030393612626,1.04602656467517,-0.209392764017082,0.834141641045645,0.899044653644284
"ENSMUSG00000106696",1.33290761726392,0.285792303827276,1.36627404987801,0.20917641219402,0.834310525456109,0.899137869992704
"ENSMUSG00000132055",2.79955007828708,0.229783724696034,1.09864192063543,0.209152518559579,0.834329177315543,0.899137869992704
"ENSMUSG00000104701",1.27612583498096,0.36312472155673,1.73681378360977,0.209075218646651,0.834389519846107,0.89917033244822
"ENSMUSG00000087286",2.58950691458436,0.202373453478406,0.968123372500012,0.209036843058351,0.834419477294005,0.89917033244822
"ENSMUSG00000039130",563.893621884317,0.0301261925938758,0.1442079828262,0.208907939792653,0.83452010585876,0.899240579451459
"ENSMUSG00000111692",3.06994581948169,-0.194471700324418,0.931037892805782,-0.208876246420387,0.83454484776157,0.899240579451459
"ENSMUSG00000050188",337.136478665315,0.0304920503336916,0.146119307510095,0.208679132506736,0.834698731348496,0.899341537626855
"ENSMUSG00000115938",6.35822872965956,0.140050603461014,0.671070734032101,0.208697230200349,0.834684602513077,0.899341537626855
"ENSMUSG00000113861",10.7953012500681,-0.11154323134309,0.534642341017046,-0.208631495834959,0.834735921463761,0.899349182572846
"ENSMUSG00000131185",1.81626990927766,-0.262069395583882,1.25679704288559,-0.20852165197825,0.834821678353205,0.899409151197173
"ENSMUSG00000104388",26.2274298801937,-0.13184567750246,0.632896338421486,-0.208321125433112,0.834978237761052,0.899477533571409
"ENSMUSG00000131938",2.64389608595316,-0.214760255586832,1.03052849610129,-0.208398172781554,0.834918082919942,0.899477533571409
"ENSMUSG00000103388",46.7562891756045,0.0846408249785101,0.40636761274872,0.208286345474211,0.835005392586173,0.899477533571409
"ENSMUSG00000132336",19.053387515679,0.0916121880707574,0.439838119396298,0.208286148996135,0.835005545989092,0.899477533571409
"ENSMUSG00000124067",1.60227861848853,0.350050868724947,1.68167861776386,0.20815562797035,0.83510745343501,0.899554883698657
"ENSMUSG00000022545",827.434834541046,-0.0372552271554744,0.179024783955218,-0.208100947435265,0.835150147407583,0.899568447416674
"ENSMUSG00000130131",4.22679441315155,-0.146391145303681,0.704067076299277,-0.20792215718017,0.83528974830275,0.899653962310942
"ENSMUSG00000117974",1.59851820039285,-0.249931503350038,1.20192199422825,-0.207943198102901,0.835273319108474,0.899653962310942
"ENSMUSG00000123274",1.34699201688394,-0.27083190563245,1.30310806668935,-0.207835338108619,0.835357539216878,0.899694550832781
"ENSMUSG00000133501",2.11455136678991,0.333078751383915,1.60318758785546,0.2077603107129,0.835416123825015,0.899725221435302
"ENSMUSG00000081752",123.611722145502,-0.0372343743945158,0.179299857147188,-0.207665387953712,0.835490244894679,0.899772621659612
"ENSMUSG00000109165",13.0932062733159,-0.1109978495056,0.534752295488254,-0.207568720026258,0.835565730192261,0.899814595614848
"ENSMUSG00000132089",1.34030805369664,-0.464358598705277,2.23745917002562,-0.207538356420583,0.835589440600577,0.899814595614848
"ENSMUSG00000032860",791.929275179417,0.0489173586727303,0.235780286520017,0.207470095972494,0.835642744535432,0.899839571119085
"ENSMUSG00000081494",2.07175412378302,0.229549566358794,1.10756029633688,0.20725694765152,0.835809194890373,0.899953951866538
"ENSMUSG00000084061",3.63086008088769,0.174590541954978,0.84227349647441,0.207284857811364,0.835787399057292,0.899953951866538
"ENSMUSG00000107120",17.6240024319855,0.0963642954908603,0.465112368314794,0.207184977342163,0.835865399121859,0.899982042419659
"ENSMUSG00000049230",26.8601181140747,0.0625542363202304,0.302045967839663,0.207101709609434,0.83593042696776,0.89998720609232
"ENSMUSG00000086032",1.62254913427483,0.248854596523149,1.20146609348717,0.207125775643711,0.835911632509059,0.89998720609232
"ENSMUSG00000108832",10.3739436675924,0.328042397127373,1.5843801812786,0.207047778685695,0.835972544862774,0.900000127195012
"ENSMUSG00000127977",57.7078660132625,0.0716068885226874,0.346101042152401,0.206895905534882,0.836091154247544,0.900071431634143
"ENSMUSG00000105326",1.31057930402172,0.327924087787166,1.58509904288593,0.206879241558387,0.836104168651058,0.900071431634143
