"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028407",138.527704959312,0.20677800515489,0.257124545442484,0.804193955108592,0.421284969349777,0.576150432136344
"ENSMUSG00000131587",1.61178228892734,-1.28728240951409,1.60053376093926,-0.804283196599775,0.421233439827938,0.576150432136344
"ENSMUSG00000120586",15.0472060277857,0.30902335803579,0.384240783221872,0.804244035327584,0.421256051742706,0.576150432136344
"ENSMUSG00000115637",69.893967749078,-0.233292006457569,0.290059211187009,-0.804290977358961,0.421228947263409,0.576150432136344
"ENSMUSG00000059408",4.69034252368428,0.764692148805052,0.950856609422596,0.804213949008997,0.421273424217544,0.576150432136344
"ENSMUSG00000131411",2.96109516057651,-0.845917429634143,1.05201693083468,-0.804091079563691,0.421344375990025,0.576206076757073
"ENSMUSG00000086742",81.1662972539275,-0.148703514466402,0.185026354895083,-0.803688288356125,0.421577019589215,0.576498614704364
"ENSMUSG00000070883",111.378065498718,0.24298755765543,0.30238211789408,0.803577801980159,0.421640847325281,0.576528133336015
"ENSMUSG00000028702",210.932345883566,-0.274335321733699,0.341402615442637,-0.803553661643794,0.421654793898828,0.576528133336015
"ENSMUSG00000040543",2063.64117769451,-0.215814574220481,0.268560152803872,-0.803598642491423,0.421628807374146,0.576528133336015
"ENSMUSG00000091537",1165.42533425863,0.110733466826558,0.137815024997424,0.803493427720439,0.421689593965699,0.576550105776501
"ENSMUSG00000043019",2246.74060222945,-0.169365976123929,0.210807876695604,-0.803413889360906,0.421735549724646,0.576575498018796
"ENSMUSG00000141011",2.52597501655141,0.900377591530994,1.12071393200704,0.803396447404332,0.421745627749698,0.576575498018796
"ENSMUSG00000043415",552.63281962005,-0.106497435169084,0.132583065988208,-0.803250659315388,0.421829870153544,0.576665055871848
"ENSMUSG00000135964",1.26498718103419,1.32800070370657,1.6536237781792,0.803085152276187,0.421925518942189,0.576770198244891
"ENSMUSG00000082154",48.8799703942359,0.218098627146248,0.271638932437253,0.802898999747129,0.42203311423462,0.576891661369069
"ENSMUSG00000099936",1.08009536086404,1.34585927912506,1.67679355111227,0.802638630278789,0.42218363354973,0.577046161712525
"ENSMUSG00000120833",2.16435741510053,-0.875406565264549,1.09063002131963,-0.802661350001473,0.422170498049161,0.577046161712525
"ENSMUSG00000143827",1.80331282530303,-1.18021294436829,1.47076051822591,-0.802450793139262,0.422292241536519,0.577143067714304
"ENSMUSG00000055312",7.25314633032345,0.992778535860596,1.23719643385365,0.802442125352935,0.422297253671258,0.577143067714304
"ENSMUSG00000115976",3.13238620769841,-0.722762331035018,0.900733752929844,-0.802415062924052,0.42231290270543,0.577143067714304
"ENSMUSG00000091971",211.405511041477,0.345418200063279,0.430488651421366,0.802386308960281,0.422329530253547,0.577143067714304
"ENSMUSG00000066626",1.91872356770558,0.973530185207761,1.21339251559496,0.802320908276254,0.422367350920886,0.577169128830982
"ENSMUSG00000094198",30.0213119372395,0.717440233658709,0.894279517478905,0.802255021652816,0.422405454609677,0.577195574368316
"ENSMUSG00000112550",60.3407929279994,-0.202147473657846,0.252034000542181,-0.802064297765308,0.422515765797721,0.577320681054042
"ENSMUSG00000025759",507.838938823273,0.180241738351664,0.224796470552332,0.801799680879346,0.422668843286402,0.577476117187771
"ENSMUSG00000049699",16.4380652363166,0.386988585638257,0.482640395947337,0.801815573018225,0.422659648970201,0.577476117187771
"ENSMUSG00000117768",8.10106855889957,0.506498002645181,0.63172452338188,0.801770366509899,0.422685803273266,0.577476117187771
"ENSMUSG00000037570",1572.55288864766,-0.146736233456234,0.183035013067962,-0.801683956510275,0.422735798564816,0.577493158985584
"ENSMUSG00000115842",5.57263904902298,-0.635484037682215,0.792666714870147,-0.801703951687083,0.422724229402535,0.577493158985584
"ENSMUSG00000037202",602.361138501347,-0.233444745363711,0.29120507861198,-0.801650666521402,0.422755060485502,0.577493843608091
"ENSMUSG00000121703",6.15381811753032,0.848415756344546,1.058462741345,0.801554672832843,0.422810606272542,0.577544090627086
"ENSMUSG00000060680",206.150325285786,0.154394329516953,0.192654737529686,0.80140427116755,0.422897643285012,0.577612821013649
"ENSMUSG00000098799",1.30394260947397,-1.37496344514645,1.71569567556755,-0.801402873905139,0.42289845192595,0.577612821013649
"ENSMUSG00000035637",409.050311886464,0.204782374533154,0.255569961090446,0.801277167548973,0.422971205964207,0.57767851939592
"ENSMUSG00000022769",576.562621143326,-0.291215021133142,0.363448655568629,-0.801254913648052,0.42298408643573,0.57767851939592
"ENSMUSG00000105078",1.62812021121306,0.987522649674843,1.23277651597047,0.801055695725548,0.423099403227156,0.577810374007911
"ENSMUSG00000029248",23.7187244591411,-0.317964812749925,0.396976915697893,-0.800965497429331,0.423151620336023,0.577856047965195
"ENSMUSG00000030279",1317.77426390009,0.105290072047995,0.131465541263564,0.800894827922306,0.423192534579901,0.577886283357223
"ENSMUSG00000105586",2.21152655244146,-1.21292650651419,1.51536116023113,-0.80042074348084,0.423467066530959,0.578235516211506
"ENSMUSG00000108126",2.25413137008999,-0.815866881505949,1.01943993474552,-0.800308928166143,0.423531831525279,0.578298298350387
"ENSMUSG00000118214",1.06231371349611,1.38449265182704,1.73048123540398,0.800062215932572,0.423674751203651,0.578467784056366
"ENSMUSG00000099853",4.48924682145745,0.622844344650914,0.778657122390655,0.799895521071765,0.423771333022439,0.57857398975857
"ENSMUSG00000109945",1.71993601042682,-0.939049661589203,1.17458368626666,-0.799474462797892,0.424015348545747,0.578855794701755
"ENSMUSG00000130539",3.29476803683859,0.672171195792734,0.840747437429549,0.799492411000133,0.424004945363749,0.578855794701755
"ENSMUSG00000052724",7.46653933749367,-0.540529942133059,0.676443778587879,-0.799075930983431,0.424246385010783,0.579145408770018
"ENSMUSG00000086839",26.9432456636721,-0.292949162347726,0.366684304809764,-0.798913829976192,0.424340379098141,0.579145408770018
"ENSMUSG00000085853",2.28063841609447,1.29185121895181,1.6169651871224,0.798935703279316,0.424327695177327,0.579145408770018
"ENSMUSG00000135632",2.26304407322881,1.03680058306494,1.29774510126436,0.798924674849325,0.42433409033063,0.579145408770018
"ENSMUSG00000130042",1.83424456771359,1.02852738799623,1.28740248424514,0.798916733953094,0.424338695123299,0.579145408770018
"ENSMUSG00000116237",1.11309575861573,1.36009424266231,1.70239432208669,0.798930203782162,0.42433088421237,0.579145408770018
"ENSMUSG00000051111",78.0627881772751,-0.293101262152769,0.366939548180338,-0.798772614198346,0.424422272830525,0.579231496442882
"ENSMUSG00000121778",109.629214202411,0.195850771517979,0.245229747863553,0.798641980527385,0.424498038022223,0.579309212910093
"ENSMUSG00000086016",18.4505681393585,-0.402874542941302,0.504555791713153,-0.798473725915215,0.424595634334163,0.579416713928014
"ENSMUSG00000035171",376.207013876578,0.150536659251419,0.188591264559411,0.798216500658734,0.424744863533072,0.579594662171958
"ENSMUSG00000117905",33.4575367272447,0.307459529985743,0.385208069829488,0.798164820695059,0.42477484935413,0.579609885758181
"ENSMUSG00000059763",1.36243753948127,0.943817462530689,1.18259588398581,0.798089588600337,0.424818502836622,0.579643756840288
"ENSMUSG00000028962",2544.79832815428,0.0964170822942154,0.120862102887324,0.797744536880198,0.42501875294863,0.579891283775751
"ENSMUSG00000079343",17.421770237508,0.413370641430548,0.518219773566649,0.797674389353234,0.425059469676244,0.57989543037602
"ENSMUSG00000117694",3.31606240206893,-0.775264500295731,0.97187566063766,-0.797699265137549,0.425045030409929,0.57989543037602
"ENSMUSG00000081165",1.69667207713424,1.13906891280346,1.42817824224067,0.797567753879501,0.425121369986435,0.579954175275769
"ENSMUSG00000125275",1.13719905808111,-1.29898438719423,1.62897108608399,-0.797426300743595,0.42520348955677,0.580040497032418
"ENSMUSG00000105257",1.64431182529601,-1.37471638120425,1.72463388648337,-0.797106210180863,0.425389349959513,0.580247215940399
"ENSMUSG00000130813",1.49337710049258,-1.43998654074093,1.8066629930527,-0.797042141383437,0.425426557167003,0.580247215940399
"ENSMUSG00000140637",1.75983509349527,1.01734332128871,1.27640908135718,0.797035477220979,0.425430427410788,0.580247215940399
"ENSMUSG00000142005",2.56549312778712,0.942657083163235,1.18266292816612,0.797063187416345,0.425414334719084,0.580247215940399
"ENSMUSG00000048647",59.7848101199237,0.220914078424449,0.277182951804909,0.796997351337595,0.42545256959264,0.580251705680135
"ENSMUSG00000031818",6132.64740422177,-0.15289776599083,0.19187102587587,-0.796877826096297,0.425521990040391,0.580320672430257
"ENSMUSG00000083716",419.444421261202,-0.210380578785494,0.264056031594169,-0.796727033710897,0.425609579927776,0.580343485992765
"ENSMUSG00000120668",277.930676975439,0.155191239265798,0.19479187514575,0.796702835524732,0.42562363676598,0.580343485992765
"ENSMUSG00000000355",806.396806974657,-0.253709330934294,0.318436899721778,-0.796733453805016,0.425605850510912,0.580343485992765
"ENSMUSG00000085725",1.57409571637422,-0.999883085422113,1.25505174222318,-0.796686743489105,0.425632984853898,0.580343485992765
"ENSMUSG00000142744",4.34580328515257,0.700540011414666,0.879282532470827,0.796717761975908,0.425614965889466,0.580343485992765
"ENSMUSG00000021275",836.790370456467,-0.0808126778702813,0.101462516366263,-0.79647815532744,0.425754167470616,0.580483004078509
"ENSMUSG00000101026",13.1297562717359,-0.396666035607849,0.498064708138272,-0.796414660839064,0.425791059602924,0.58050759131443
"ENSMUSG00000144135",9.85646941372766,0.439558025519043,0.551970635445114,0.796343133660687,0.425832621194772,0.580538542256853
"ENSMUSG00000120748",5.21879473693789,-0.679389789112725,0.853443356247503,-0.796057270982725,0.425998748237543,0.580739303288222
"ENSMUSG00000020850",10941.0162009152,-0.0890811070875396,0.111910301997102,-0.796004527714048,0.426029403741084,0.580755374250833
"ENSMUSG00000099075",2.3378445618605,-0.855262263735252,1.07458462892244,-0.795900332757303,0.426089967836947,0.580790222380831
"ENSMUSG00000109814",2.76436980592523,-1.17578197580217,1.47730674231605,-0.795895626901991,0.426092703268998,0.580790222380831
"ENSMUSG00000045662",5.86741347480381,-0.713616583877274,0.896698729339034,-0.795826469390994,0.426132904511953,0.580819299800165
"ENSMUSG00000043013",3.13236316541412,1.25588844425368,1.57824490066568,0.795750040899203,0.426177334947931,0.580854138780926
"ENSMUSG00000140140",8.78556156344405,-0.554399845032362,0.696799355188824,-0.795637712497777,0.426242640105181,0.580917424409709
"ENSMUSG00000027009",5241.3382377851,-0.286831308901137,0.360525730740713,-0.795591782899467,0.42626934420184,0.580928098163591
"ENSMUSG00000102590",5.81222006464628,0.73303914991907,0.921503016670261,0.795482094641228,0.426333122403363,0.580989294041983
"ENSMUSG00000133000",2.60307761904051,-0.860865774639249,1.08241518198205,-0.795319382958843,0.426427741308046,0.581066787646936
"ENSMUSG00000063754",203.316282109765,-0.21452837145337,0.269736540299188,-0.795325584051083,0.426424135069897,0.581066787646936
"ENSMUSG00000073062",176.875218717999,-0.329606766964703,0.414494294337678,-0.79520218122998,0.426495903185013,0.581133396962412
"ENSMUSG00000122882",2.29463788032389,0.871550255724431,1.09605468860054,0.795170409641914,0.426514381917186,0.581133396962412
"ENSMUSG00000116927",10.5210908547856,-0.530892268542741,0.667963959699394,-0.794791786044355,0.426734629818804,0.581407753511371
"ENSMUSG00000091383",1.86548291812011,-1.25410450474766,1.57810273011911,-0.794691296588154,0.426793096345487,0.581461675299052
"ENSMUSG00000094256",3.52164559447429,-0.718577561569602,0.904577329551344,-0.794379361603065,0.42697461532821,0.581683231203052
"ENSMUSG00000026304",71.2772412214325,0.289746228621119,0.364801233795012,0.794257808853609,0.42704536061809,0.581724084751926
"ENSMUSG00000068205",85.8172649468219,-0.178714349801709,0.225005788564933,-0.794265565084053,0.427040846186513,0.581724084751926
"ENSMUSG00000092593",11.8544212943835,0.472583966185033,0.595021230236042,0.794230427706859,0.427061297746216,0.581724084751926
"ENSMUSG00000102725",1.4719058256077,1.45687715516722,1.8345293815654,0.794142176084458,0.427112666741505,0.581742571134381
"ENSMUSG00000064363",39490.7262875372,0.207910396677661,0.26179606318129,0.7941693016739,0.427096877251632,0.581742571134381
"ENSMUSG00000029623",1840.12794484662,-0.114172503058158,0.143829923797718,-0.793802152177523,0.427310619553003,0.581934157050791
"ENSMUSG00000120835",2.82448300927404,0.70152821439479,0.883731103098919,0.793825420351043,0.427297071742237,0.581934157050791
"ENSMUSG00000078546",144.073084315632,-0.305180897740991,0.384469857501179,-0.793770673530773,0.427328948280686,0.581934157050791
"ENSMUSG00000116702",6.2266196890783,0.771362204227478,0.971716532038208,0.79381401756078,0.427303710944795,0.581934157050791
"ENSMUSG00000029556",12.7161310201671,0.973176544116724,1.22626206714324,0.793612205899741,0.427421224452508,0.582014448879421
"ENSMUSG00000109958",1.84867964369099,-0.841828888169458,1.06076630096697,-0.79360447951831,0.427425723844071,0.582014448879421
"ENSMUSG00000081572",1.34005825441303,-1.23304294764343,1.55394272086829,-0.793493177762981,0.427490542522213,0.582076961999325
"ENSMUSG00000134613",11.3226501950232,-0.381309502436279,0.480576883250201,-0.793441207278711,0.427520810475385,0.582092426930879
"ENSMUSG00000070336",25.472082366979,-0.343790931168078,0.433330227611615,-0.793369373429012,0.427562649038598,0.582123643801412
"ENSMUSG00000047959",169.918470103259,0.347694692836191,0.438336990923153,0.793213212747421,0.427653610743845,0.58219598628619
"ENSMUSG00000115252",2.54772538682543,1.11212944280077,1.40203444952818,0.793225475433241,0.427646467470224,0.58219598628619
"ENSMUSG00000026401",10.5355803995654,0.409302975075482,0.516204902670371,0.792907957592273,0.427831450713882,0.582395605835619
"ENSMUSG00000131776",358.213905542818,-0.124965808457265,0.157609127046925,-0.792884338608501,0.427845212797989,0.582395605835619
"ENSMUSG00000126670",1.16399599215395,-1.59506222845848,2.01177252947965,-0.792864106197456,0.427857001831157,0.582395605835619
"ENSMUSG00000037594",327.936092939135,-0.177415403996855,0.22382846569961,-0.792640039962374,0.427987573520868,0.582547578515117
"ENSMUSG00000068823",9586.67092334075,-0.130558581453192,0.164726219890293,-0.792579235656251,0.428023010441742,0.582570052503436
"ENSMUSG00000124737",29.2738845892072,0.29105175404386,0.367340632126587,0.792321155323657,0.428173439393782,0.582749029995995
"ENSMUSG00000102476",12.3924377616712,-0.540635753956694,0.682502352447075,-0.792137568490825,0.428280466563509,0.582868923943671
"ENSMUSG00000020069",1548.86172327868,0.123476026115265,0.155913799367026,0.791950594601304,0.428389484313414,0.582965742976813
"ENSMUSG00000024072",1273.2660268632,-0.179593568244101,0.226767220777371,-0.791973229765939,0.428376285704133,0.582965742976813
"ENSMUSG00000033365",1909.50735695752,0.112097989918126,0.141567501711499,0.791834203209797,0.428457356100261,0.583032329935822
"ENSMUSG00000137596",5.90249636351219,0.492125863926696,0.621584666690316,0.791727805235392,0.42851940585798,0.583090988909926
"ENSMUSG00000127837",2.74217428739376,-0.759640768276703,0.959836367599544,-0.791427366079584,0.428694645840966,0.583280797180381
"ENSMUSG00000097801",1.40192790540746,1.20065162048551,1.51707820844833,0.791423681257372,0.428696795380707,0.583280797180381
"ENSMUSG00000016756",1053.4282272199,0.315173637270645,0.398281936131165,0.791332994742823,0.428749699302624,0.583326994207
"ENSMUSG00000135657",2.18197667351296,1.06250617543202,1.3430834600287,0.791094676580493,0.428888745408773,0.583490381029473
"ENSMUSG00000018846",2789.3351698084,-0.16842015567561,0.212938168947647,-0.790934553950345,0.428982183262218,0.583591707481222
"ENSMUSG00000131287",2.15775299778138,-0.930257152691609,1.17635591946667,-0.790795657417496,0.429063244438093,0.58365039508124
"ENSMUSG00000133777",5.07022839318967,0.601137083236571,0.760160318820243,0.790803029773412,0.429058941645876,0.58365039508124
"ENSMUSG00000046463",18.1506030910268,-0.31529814547135,0.398726595116255,-0.790762766600556,0.429082441097308,0.583650715945972
"ENSMUSG00000130634",14.9374933990848,-0.389610575584416,0.492837457644155,-0.790545786529335,0.42920909359098,0.583797194950181
"ENSMUSG00000099798",1.17227244335545,-1.70805325175957,2.1608134374657,-0.79046771097594,0.429254672048335,0.583833391436544
"ENSMUSG00000137637",382.074515664704,0.229059348470563,0.289912545150596,0.790098090965942,0.429470484681318,0.584101111627284
"ENSMUSG00000099104",1.38880156271511,-1.10522527191051,1.3990248035815,-0.789996910048439,0.429529572884545,0.584155664598925
"ENSMUSG00000120225",6.40746889035755,0.459127003629186,0.581250560733058,0.789895158208789,0.429588999261426,0.584210672642598
"ENSMUSG00000046764",3.62990699150016,0.978861999169433,1.23954504480034,0.789694576470274,0.429706159495229,0.58432627018399
"ENSMUSG00000086628",12.5381570389316,0.638139488436628,0.808094093338341,0.789684634125207,0.429711967323597,0.58432627018399
"ENSMUSG00000037593",20.4482518910873,0.351829593650922,0.445605116722726,0.789554653767239,0.429787899642481,0.584403707341411
"ENSMUSG00000131224",1.76982267261778,-1.11264755637261,1.40960965124453,-0.7893302627364,0.429919003413192,0.58455615367573
"ENSMUSG00000024173",2.0094181638686,1.29335544678554,1.63893596528107,0.789143367516335,0.430028217429652,0.58467882459892
"ENSMUSG00000032598",631.497575795911,0.111331148083866,0.141114571186375,0.788941546913867,0.430146171326481,0.584813367155679
"ENSMUSG00000132768",2.0084548499216,1.38878859192503,1.76049582753696,0.788862188823263,0.430192557246784,0.584850600528686
"ENSMUSG00000070471",6.59093363048027,0.49832302121389,0.631725622330185,0.788828256444268,0.43021239208596,0.584851735776621
"ENSMUSG00000025911",649.115800880476,0.132223688856572,0.167644495259131,0.788714766042222,0.430278735644203,0.584899622235065
"ENSMUSG00002075215",1.80352476754641,-1.14276091649249,1.4489116059448,-0.788702990440412,0.430285619697,0.584899622235065
"ENSMUSG00000120807",3.05797219414197,0.864323449172895,1.09594311187993,0.788657221167505,0.430312377160972,0.584910164875432
"ENSMUSG00000038618",966.000638608881,-0.124975476879338,0.158484497196812,-0.788565942346644,0.430365743133348,0.584956873101547
"ENSMUSG00000015337",488.740952986973,0.167489363069264,0.212407131081275,0.788529849335315,0.430386845896984,0.584959726704388
"ENSMUSG00000064140",1.75153640918205,0.994007297380851,1.26066073342048,0.7884812075362,0.430415286601837,0.584972552968243
"ENSMUSG00000082755",2.20002120717226,-0.90151810923626,1.14407202518978,-0.787990694105744,0.430702149199193,0.585284900081651
"ENSMUSG00000121056",7.8941622838538,0.477308990786811,0.60572872361286,0.78799134361651,0.430701769278269,0.585284900081651
"ENSMUSG00000120192",3.21468019933794,0.638699647029249,0.810483020392199,0.788048152717841,0.430668540456225,0.585284900081651
"ENSMUSG00000143354",2.51499009867718,-0.687084379344672,0.871984003942185,-0.787955256333151,0.43072287825164,0.585287230757161
"ENSMUSG00000112242",1.44633016593278,1.18499445857427,1.50498069510702,0.78738183315368,0.431058378182794,0.585717268350965
"ENSMUSG00000106288",7.18229843310353,-0.635427297958054,0.807132821263779,-0.787264848136303,0.431126842691901,0.585778067636524
"ENSMUSG00000029174",1841.42585062178,-0.0876710956397613,0.111369694317004,-0.787207832233187,0.431160213060903,0.585778067636524
"ENSMUSG00000128508",3.53065060332558,-0.830368523332962,1.05481224467344,-0.787219268193113,0.43115351968189,0.585778067636524
"ENSMUSG00000064181",821.048945428161,0.102146202815321,0.129775775620657,0.787097609910657,0.431224728424066,0.585827208589804
"ENSMUSG00000129046",6.65710533932324,-0.490453936908973,0.623130188188215,-0.787081008440619,0.431234446086556,0.585827208589804
"ENSMUSG00000030147",50.461432506082,0.323783745991481,0.411421477864639,0.786987951314512,0.431288919381184,0.585842271091223
"ENSMUSG00000135900",1.3760102197323,-1.20968965785327,1.53722256312657,-0.786932020691181,0.431321661676967,0.585842271091223
"ENSMUSG00000125984",1.04504768118108,1.49451001168552,1.8990616694002,0.786972869689666,0.431297748159679,0.585842271091223
"ENSMUSG00000137492",1.34157279383672,-1.13276890446112,1.43943812121661,-0.786952136229174,0.431309885692053,0.585842271091223
"ENSMUSG00000020838",253.591838842335,0.344763384660471,0.438208663239262,0.786756204480215,0.431424595471666,0.585930372724855
"ENSMUSG00000102106",5.97284928150998,0.618038102031719,0.78554125173522,0.786767213900613,0.43141814945119,0.585930372724855
"ENSMUSG00000133579",2.79740140721228,0.895136494415907,1.13787967039067,0.786670610002706,0.431474712980295,0.585946733796243
"ENSMUSG00000039563",5.78275950068713,-0.516187767761524,0.65615086082698,-0.786690681333476,0.431462960457832,0.585946733796243
"ENSMUSG00000097520",3.33079474318779,0.802646466601609,1.02042559025755,0.786580103698718,0.431527710145573,0.585992852201386
"ENSMUSG00000047347",6.40058433288023,-0.647729693926683,0.823683081237447,-0.786382176204926,0.431643622359213,0.586098543602175
"ENSMUSG00000021631",1.38671613510388,-1.17536357527956,1.4946322582666,-0.786389808448727,0.431639152356297,0.586098543602175
"ENSMUSG00000091329",4.44459385438283,-0.622707100549751,0.791984223142219,-0.786262001633245,0.431714008957726,0.586116553774831
"ENSMUSG00000124115",3.48537559893686,1.09515863290893,1.39282310162209,0.786286953191328,0.431699394209974,0.586116553774831
"ENSMUSG00000074345",262.429623933104,-0.169350793850836,0.215373701831149,-0.786311385331554,0.431685083976006,0.586116553774831
"ENSMUSG00000077380",4.15877940027554,0.694950608431532,0.884224304395948,0.785943798396588,0.431900413645076,0.586343765229899
"ENSMUSG00000131149",1.54930051573457,1.02475555762262,1.30391085492737,0.785909215917757,0.431920675004016,0.586345412038529
"ENSMUSG00000130947",1.66711524324537,1.06849899801199,1.35978363006635,0.785786043004395,0.431992844651793,0.58641752267029
"ENSMUSG00000109576",1.34217396980533,-1.55207419999395,1.9756387848153,-0.785606261591514,0.432098194970454,0.586525968550916
"ENSMUSG00000132836",1.62052836630578,1.03669947375147,1.31967170330865,0.785573768955021,0.432117236955976,0.586525968550916
"ENSMUSG00000022721",1510.25271275061,-0.0966576927461206,0.123044269380306,-0.785552169417742,0.432129895418303,0.586525968550916
"ENSMUSG00000014349",3058.61961144639,-0.109581189880778,0.139510590655024,-0.785468611137527,0.43217886697802,0.586553204014194
"ENSMUSG00000139306",1.78637052291947,1.12892869595292,1.43729647821944,0.785452906244832,0.432188071608276,0.586553204014194
"ENSMUSG00000103548",1.92991253953973,-0.920413787387457,1.17191302269458,-0.785394282308722,0.432222432072764,0.586573975137281
"ENSMUSG00000030062",6167.99466710894,-0.100934175833496,0.128532213606405,-0.785283105312257,0.43228759910557,0.58658483031376
"ENSMUSG00000128943",1.16375453361386,-1.31330523754584,1.67236373531667,-0.785298801816679,0.432278398164714,0.58658483031376
"ENSMUSG00000137937",1.82209441181223,1.01204968347948,1.28866428339563,0.785347818295028,0.432249666528262,0.58658483031376
"ENSMUSG00000032783",100.125186418493,-0.267899412040975,0.341171075631962,-0.785234831366453,0.43231589692683,0.586597370149065
"ENSMUSG00000109199",5.54023479274533,0.584421430931375,0.744317225164656,0.785177893474239,0.432349274866573,0.586616801646002
"ENSMUSG00000105558",10.6497625209915,-0.422057948507434,0.537599985569433,-0.785078050291212,0.432407808204234,0.586670361078223
"ENSMUSG00000090397",10.3601540398657,-0.360145677641106,0.458790609140277,-0.784989209600387,0.432459895158644,0.586715170028357
"ENSMUSG00000074731",1.21825795509247,1.4446097236178,1.84104688607409,0.784667535924806,0.432648521581461,0.58691319936108
"ENSMUSG00000092230",1.37467560205079,-1.34335433726992,1.71205856981496,-0.784642745846664,0.432663060226809,0.58691319936108
"ENSMUSG00000116919",14.549303491407,0.507218277255103,0.64638704794465,0.784697463954346,0.43263097005685,0.58691319936108
"ENSMUSG00000028080",2112.59869224447,-0.116872464169686,0.149048795847413,-0.784122162847483,0.432968432030133,0.587249802809058
"ENSMUSG00000028784",1.61732558537339,-1.02583970023668,1.30822128729303,-0.784148454241516,0.432953006619066,0.587249802809058
"ENSMUSG00000129742",3.79674126843986,-0.673737708403724,0.85916966302984,-0.784173065454622,0.432938567274315,0.587249802809058
"ENSMUSG00000124248",7.85701959027893,0.5433814413616,0.69313195333006,0.783950932792806,0.433068902112376,0.587360193198059
"ENSMUSG00000048349",8.79568681077226,0.458399766360017,0.584755766607755,0.783916623891123,0.433089034652299,0.587361618921755
"ENSMUSG00000025404",3300.00688635536,0.0760451321916001,0.0970436919243121,0.783617468417323,0.433264602694411,0.587573839110906
"ENSMUSG00000037013",3249.66932723556,-0.0756486158025478,0.09654973598504,-0.783519654722508,0.433322016420079,0.587625812125771
"ENSMUSG00000097923",1.3291878576495,-1.30328550758582,1.66389102535369,-0.783275760086982,0.433465194471823,0.587794080010205
"ENSMUSG00000107835",1.3752855804082,-1.17189532278268,1.496498943516,-0.783091313134728,0.433573491999066,0.587837351599509
"ENSMUSG00000108772",21.4652091821135,-0.273310138823146,0.349001724782072,-0.783119736711357,0.433556802153584,0.587837351599509
"ENSMUSG00000078932",1.27511878312079,1.31389624927921,1.6777098544933,0.783148674820192,0.433539810565101,0.587837351599509
"ENSMUSG00000039639",1.20573137741768,1.72641773096615,2.20461130892868,0.783093928609616,0.433571956220743,0.587837351599509
"ENSMUSG00000123626",18.2524222210834,-0.285841178749199,0.36504764394776,-0.783024307890353,0.433612837820149,0.587864803954188
"ENSMUSG00000020329",688.762152075483,-0.0952362311971982,0.121636970033964,-0.782954649154827,0.433653743973411,0.587894369197108
"ENSMUSG00000125547",6.85533010220582,0.486343005004762,0.621242479379718,0.782855360261831,0.433712053893558,0.587947524681882
"ENSMUSG00000020220",3928.60683323138,-0.0775275507283499,0.0990709997387855,-0.782545355681906,0.433894141111535,0.588149423399447
"ENSMUSG00000070526",38.9485904984707,-0.223675088069831,0.285833337646512,-0.782536739456364,0.433899202650186,0.588149423399447
"ENSMUSG00000003721",1394.49499423983,-0.115598395881862,0.147741722384665,-0.782435685844292,0.433958568402475,0.588203991746587
"ENSMUSG00000025195",1110.47173663914,0.1052995177804,0.134592350133986,0.78235886122484,0.43400370354042,0.588239267420246
"ENSMUSG00000052730",1.21493575060336,-1.44047698005988,1.84135399571272,-0.782292260702606,0.434042834126915,0.588266401906247
"ENSMUSG00000123081",1.49775386684633,1.33303093460534,1.70416528141693,0.782219277168344,0.43408571734064,0.588298619785126
"ENSMUSG00000141506",1.92297778950756,0.940022541849921,1.2018346130659,0.78215632303342,0.434122709508625,0.588322851285308
"ENSMUSG00000025529",63.769823627718,0.307902652738302,0.393747730745397,0.781979497774925,0.434226622667904,0.588437767949083
"ENSMUSG00000103779",4.279615214721,-0.750119699143985,0.959353790538531,-0.781901011432818,0.434272750568694,0.58847437084018
"ENSMUSG00000083033",6.61522942776912,-0.47096203721245,0.60237092986203,-0.781847220483102,0.434304366157412,0.588491306028853
"ENSMUSG00000040254",395.422282107329,0.229636460938878,0.293786776671589,0.781643284086874,0.434424241691549,0.588627828494994
"ENSMUSG00000086686",7.55584008627966,-0.417332851242209,0.534038090928408,-0.781466450298872,0.434528201553533,0.588742774779738
"ENSMUSG00000095126",1.95815858048456,1.34763864126143,1.72472920562172,0.781362452070056,0.434589348397123,0.5887997060898
"ENSMUSG00000117429",1.71325891788109,-1.06672408677337,1.36529690709972,-0.781312900678428,0.434618484402594,0.588813264683802
"ENSMUSG00000101698",6.59772259941358,-0.510312498697314,0.653390524985706,-0.781022189919998,0.434789443801438,0.589018953397407
"ENSMUSG00000103062",3.5660950815924,-0.690544714207572,0.884264455541108,-0.780925558955105,0.434846278543135,0.589070023593485
"ENSMUSG00000081885",3.42808640607434,0.785351110879368,1.00588749295886,0.780754424701343,0.434946943873957,0.589180462345016
"ENSMUSG00000044408",1134.20790610669,0.152704979795932,0.195598009288992,0.780708251331504,0.434974106477505,0.589191328738858
"ENSMUSG00000054091",1950.3514450603,0.136447373465173,0.174881634734939,0.780227001377136,0.43525727170683,0.589523005133965
"ENSMUSG00000128097",3.20745347778766,-0.753717294594703,0.965998699779593,-0.780246696777827,0.435245680937683,0.589523005133965
"ENSMUSG00000061411",895.409076574811,0.101020951040633,0.129489795296401,0.780146040152403,0.435304919364728,0.589561599255766
