"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000126264",4.58871016402958,-2.87438912683198,0.942603832589714,-3.04941379130071,0.00229288428856519,0.0083852566223001
"ENSMUSG00000076556",27.3740004156437,-2.52147623230636,0.826911211263427,-3.04927082613117,0.00229397580224226,0.00838819005976966
"ENSMUSG00000022545",827.434834541046,0.570822448629619,0.18720914464335,3.0491162689573,0.0022951563542069,0.00839144829503547
"ENSMUSG00000025200",419.113677332514,0.439534423925679,0.144163876563769,3.04885269737634,0.00229717087322789,0.0083977544370518
"ENSMUSG00000043505",1078.66551320491,0.463062322232531,0.151907264672322,3.04832243034194,0.00230122869530478,0.0084098859973791
"ENSMUSG00000019856",275.991729515611,-0.513587512952397,0.168482963742034,-3.04830530960243,0.00230135981960985,0.0084098859973791
"ENSMUSG00000085887",169.655007108621,-1.13692299264657,0.372960634601753,-3.04837263552111,0.00230084422337631,0.0084098859973791
"ENSMUSG00000019917",638.640907866468,-0.715819944513026,0.234841995507152,-3.0480917306429,0.00230299615324732,0.00841480480247407
"ENSMUSG00000087433",47.2961809450751,1.43553683083673,0.471073758009528,3.0473716831573,0.00230852064752542,0.00843392733667405
"ENSMUSG00000024501",2016.5667069219,-0.408684073819382,0.13415881760032,-3.04627068969046,0.00231699138520054,0.00846380747213899
"ENSMUSG00000020186",909.623018266206,-0.511338789947666,0.16786385999378,-3.04615174443513,0.0023179082187045,0.00846608967078736
"ENSMUSG00000092060",218.115144979809,0.43640129594033,0.143266843502448,3.04607322442245,0.00231851363531014,0.00846723399686275
"ENSMUSG00000140030",6.36582146037393,2.97721641898493,0.97741915571528,3.04599761686294,0.0023190967327503,0.00846829653508445
"ENSMUSG00000039278",2.74166737527933,-3.93826304700486,1.29299133341011,-3.04585417182817,0.00232020337264939,0.00847127030603541
"ENSMUSG00000037797",100.427419985832,4.1240522848451,1.35406009382288,3.0456936908921,0.00232144201313167,0.00847472521317818
"ENSMUSG00000029790",196.097742634411,-1.12204705297944,0.368434078939995,-3.04544860835792,0.00232333480303951,0.00848056700678795
"ENSMUSG00000076434",59.3037725930247,1.08638136346915,0.3567341030834,3.04535325913365,0.00232407157372818,0.00848218819391651
"ENSMUSG00000120073",3.40669514804988,3.90873803780276,1.28390161280437,3.04442178343017,0.00233128042089045,0.00850742720381854
"ENSMUSG00000142618",4.63818036143439,-2.96918433014617,0.975323803130349,-3.04430623000939,0.0023321761345351,0.00850958655128228
"ENSMUSG00000034165",5193.03715948306,0.510502446558908,0.16769291009588,3.04426970864196,0.00233245929586482,0.00850958655128228
"ENSMUSG00000025255",127.934618285592,-0.990349088124637,0.325326859375968,-3.04416638092623,0.00233326059779804,0.00851143867200779
"ENSMUSG00000026365",13304.0441066556,0.938915409328195,0.308438787018657,3.04408994213624,0.00233385353950136,0.00851253035057082
"ENSMUSG00000107792",23.1866232636786,-2.68837821161,0.883226187423252,-3.04381623857095,0.00233597781139901,0.00851920644705734
"ENSMUSG00000109539",100.98023564241,1.32570839175709,0.435645738697539,3.04308816544516,0.00234163716492441,0.00853877152629248
"ENSMUSG00000032527",1399.78349262155,-0.47296888035772,0.155431109175507,-3.04294862763709,0.00234272323284691,0.0085414816406534
"ENSMUSG00000022400",2466.21393621944,0.537009203268539,0.176478428172418,3.04291696628148,0.00234296972762145,0.0085414816406534
"ENSMUSG00000022552",1475.91780236256,0.480496087735914,0.157917914667435,3.0426952429546,0.00234469658722082,0.00854670212238213
"ENSMUSG00000076473",50.0535650480506,1.08491579760905,0.356584464752325,3.04252121124403,0.00234605282397699,0.00855057049613946
"ENSMUSG00000094902",3.51327078357237,-3.26407119995881,1.07283240815612,-3.04248005107226,0.00234637369202265,0.00855066480223391
"ENSMUSG00000044499",3.09412650576722,-4.04389824819429,1.32919710579723,-3.04236161104853,0.00234729722672702,0.00855295504888868
"ENSMUSG00000112765",8.78510627400312,-1.96969367528811,0.647500338744361,-3.04199636267027,0.00235014734305339,0.00856226381168246
"ENSMUSG00000084789",9.57917113895695,1.69467369922365,0.557115382749405,3.04187202812515,0.00235111827655775,0.00856472469075065
"ENSMUSG00000102211",10.4036875192885,-1.69045314888071,0.555751261348542,-3.04174415147307,0.00235211725365032,0.00856728709654538
"ENSMUSG00000112433",98.2303974014383,0.795979914131832,0.261692450498731,3.0416617392472,0.0023527612669148,0.00856855611041492
"ENSMUSG00000038070",474.145147455612,-0.920731983922026,0.3027192178558,-3.04153793222542,0.00235372906476073,0.0085710038531601
"ENSMUSG00000021327",2401.62116207277,-0.559158645596781,0.183850032911549,-3.04138452814851,0.00235492872803616,0.00857429520297152
"ENSMUSG00000027351",2493.4124722217,0.709842326983259,0.233423081488194,3.04101172196701,0.00235784651179425,0.00858384061678827
"ENSMUSG00000029477",109.285195294978,-1.10393186839558,0.363030536620226,-3.04087881607167,0.00235888750567652,0.00858655195774702
"ENSMUSG00000032519",803.041186883068,0.413208834419877,0.135919066079908,3.040109429364,0.00236492204977939,0.00860743728464407
"ENSMUSG00000026628",1306.42940331964,0.370775555576327,0.121963008783989,3.0400656664105,0.00236526572099321,0.00860760730555042
"ENSMUSG00000089875",29.4461776599706,-1.65551782072319,0.54463949446304,-3.0396580445481,0.00236846897955105,0.00861818250580801
"ENSMUSG00000032482",15.6630874579647,-1.67046599144098,0.549578513317242,-3.03954021302269,0.00236939568739486,0.00862047237289161
"ENSMUSG00000040138",4.42466737567572,-3.07599586234308,1.01204598356241,-3.03938349867814,0.00237062871073781,0.00862387598010116
"ENSMUSG00000070390",163.642215339807,-1.25048679140052,0.411450206649861,-3.0392177988737,0.00237193307032712,0.00862753820761725
"ENSMUSG00000053161",151.723480406711,-0.630354227034382,0.207439378302661,-3.03873947266981,0.00237570205665286,0.00863915664397927
"ENSMUSG00000028240",59.2265977148486,3.9498103314636,1.29981983659297,3.03873676971777,0.00237572337021868,0.00863915664397927
"ENSMUSG00000021303",34.237230203054,-1.25916947673216,0.414410116572195,-3.03846220538102,0.00237788930245259,0.0086459482339301
"ENSMUSG00000095197",7.77012602981291,-2.27691921620961,0.74939128418011,-3.03835828395139,0.00237870957007177,0.00864784592977553
"ENSMUSG00000030826",1372.63797878427,-0.533274712795383,0.175520282067827,-3.03825122950354,0.00237955483795304,0.00864983402720175
"ENSMUSG00000108722",3.04421446656862,-3.92800497219655,1.29317753176728,-3.03748315734226,0.0023856273598992,0.00867082064627438
"ENSMUSG00000144159",9.06270586411332,1.81001499638421,0.595928609736663,3.03730172844704,0.00238706384043217,0.00867495392161069
"ENSMUSG00000028640",6.94590101771115,-3.05686359345197,1.00650769293613,-3.03709908518896,0.00238866922380492,0.0086796999023705
"ENSMUSG00000057230",3734.68293442479,0.357660112232948,0.117774239876645,3.03682802459651,0.00239081816926886,0.0086853309254828
"ENSMUSG00000067144",14.4226400413584,3.38236878771734,1.11377953239025,3.03683870043701,0.00239073349863939,0.0086853309254828
"ENSMUSG00000027088",594.484198782101,0.492034649860021,0.162041521060045,3.036472668494,0.00239363808335732,0.00869448539902196
"ENSMUSG00000101905",9.71946192244161,-2.07943606981101,0.684838551144771,-3.03638874642067,0.00239430448788027,0.00869581629942331
"ENSMUSG00000035126",550.691617324553,-1.22545805706836,0.403602937547934,-3.03629617889692,0.00239503974077802,0.00869739688376243
"ENSMUSG00000062006",5413.80636047495,0.541553420593107,0.178378849190202,3.03597328411766,0.00239760607405192,0.00870562566234111
"ENSMUSG00000125371",3.64445016631524,-2.98940780570968,0.98470245157207,-3.03584885052039,0.00239859573078198,0.00870812823803186
"ENSMUSG00000046949",939.948997969762,-1.01434922964315,0.334132918109803,-3.03576563297428,0.00239925779287027,0.00870944099989202
"ENSMUSG00000138062",6.20240615565181,-2.28242447555863,0.751870304956343,-3.03566248129877,0.00240007867907527,0.00871132990128674
"ENSMUSG00000143602",19.6332417290369,-2.27645401177953,0.749949074001373,-3.03547812871273,0.002401546406556,0.0087144747296485
"ENSMUSG00000021768",6.72753772888757,-2.33320925556004,0.768638436459155,-3.03550947348966,0.00240129679641454,0.0087144747296485
"ENSMUSG00000075254",13216.7735624013,-0.426767610136432,0.140604590152995,-3.03523241788947,0.00240350391640384,0.00872048623368153
"ENSMUSG00000025497",32.2053092020827,2.63239185294538,0.867320779240139,3.03508449924563,0.00240468304730117,0.00872367244168607
"ENSMUSG00000035725",2301.1948906658,0.455254234754938,0.150030635864369,3.03440848685395,0.00241007861096341,0.00874118435308031
"ENSMUSG00000037933",3799.09818921439,-0.350194663732117,0.115408049685686,-3.03440413979677,0.00241011334264189,0.00874118435308031
"ENSMUSG00000032384",1298.04470446687,0.572142140551006,0.188580724999742,3.03393753816457,0.00241384401412378,0.00875361974144776
"ENSMUSG00000028736",3.8404895261134,-3.12838615144664,1.03128651207527,-3.03347916880184,0.00241751401118054,0.00876583201502115
"ENSMUSG00000032012",778.425541143845,-0.378537882904059,0.124809889674611,-3.0329157720669,0.0024220319205982,0.00878111535340331
"ENSMUSG00000089694",11.0309395481393,-1.68847808700284,0.556901766327812,-3.03191368584911,0.00243008680584003,0.00880921662757369
"ENSMUSG00000113581",16.9724771919124,-1.19465934377921,0.394034369293751,-3.03186583931869,0.00243047201434795,0.00880951129272099
"ENSMUSG00000134154",1.70099620231941,-4.4548882525773,1.46938558512405,-3.03180342700939,0.00243097457474541,0.00881023118574276
"ENSMUSG00000097413",9.7496743417828,-2.11104376157056,0.696379810490215,-3.03145457373972,0.00243378538529612,0.00881931531168812
"ENSMUSG00000108596",10.220910596762,1.78181458613588,0.587795318783795,3.03135212070525,0.00243461144355011,0.00882120591284292
"ENSMUSG00000043953",1608.16809264909,0.342444228846565,0.1129921674333,3.03068997281349,0.00243995640021263,0.00883946709368372
"ENSMUSG00000029432",2095.93492889544,-0.545951704641944,0.180173996840988,-3.0301359475517,0.00244443682420008,0.00885459207526413
"ENSMUSG00000020770",1184.77335820611,-0.443809591618056,0.146473981189801,-3.02995513614782,0.00244590068186326,0.00885878760021098
"ENSMUSG00000104449",5.09714802917819,3.73061783190069,1.23140249986938,3.02956818123757,0.00244903618301837,0.00886903583220522
"ENSMUSG00000063314",36.9441707822631,0.844388921945199,0.278724748773554,3.02947235816225,0.00244981320677362,0.00887074148801252
"ENSMUSG00000027185",1070.28853081619,0.435074116708973,0.143627365890182,3.02918677100597,0.00245213035479454,0.00887751432987409
"ENSMUSG00000109251",19.0360170691045,1.12933623249699,0.372820804480713,3.02916634191055,0.00245229618572076,0.00887751432987409
"ENSMUSG00000129840",3.6396592468946,-3.31433717078861,1.09417818797612,-3.02906529047073,0.00245311661056443,0.00887937538384372
"ENSMUSG00000018322",1373.83463057216,0.545989048179093,0.180257611379652,3.02893755220771,0.0024541540620363,0.00888202143116298
"ENSMUSG00000078490",856.034169466543,-0.654780527326444,0.216182499273449,-3.02883225759275,0.00245500953485847,0.00888400828681742
"ENSMUSG00000113362",5.6488758912004,3.45010707212755,1.13937134302004,3.02807955743615,0.00246113284729845,0.00890505513815912
"ENSMUSG00000036641",45.2500847669054,-0.803459108431059,0.265352384366185,-3.0278948137217,0.00246263789560984,0.00890605390419797
